annee,id_eleve,taille_famille,monoparental,pcs_parent,diplome_parent,revenu_mensuel,logement,origine_migratoire,aspiration_famille,implication_parents,opinion_ecole,score_math,score_fr,redoublement,orientation,aspiration_eleve
CP,220,3,0,profession_intermediaire,bac+5,2319,appartement,aucune,CAP,4,4,212.02156674799565,218.27987187153906,0,general,CAP
CP,221,6,1,ouvrier,bac+5,2453,logement_social,aucune,BAC,3,2,184.67287215225474,186.09711151962182,0,general,CAP
CP,222,2,0,employe,bac,2459,maison,aucune,CAP,1,2,207.7693196757649,213.82673227133205,0,general,CAP
CP,223,2,0,cadre,bac+3,2480,maison,aucune,BAC+3,3,4,247.2380809698381,209.98607535254015,0,general,BAC
CP,224,3,0,profession_intermediaire,bac+5,2502,appartement,aucune,BAC+3,3,3,203.04495703915052,200.37926437723164,0,general,CAP
CP,225,2,1,employe,brevet,1242,logement_social,un_parent,BAC,3,2,201.07826494641643,207.3143479923292,0,general,CAP
CP,226,3,0,employe,bac+3,3170,maison,un_parent,CAP,2,2,216.97999787896532,223.11795892869196,0,general,BAC
CP,227,6,0,employe,bac+5,1069,maison,un_parent,BAC,2,4,208.0483260740952,219.78401605860373,0,general,CAP
CP,228,2,0,profession_intermediaire,brevet,3145,appartement,aucune,BAC,3,5,211.55322356942494,239.33696944120896,0,general,BAC
CP,229,4,1,ouvrier,bac+3,2006,maison,aucune,BAC,2,3,190.19412241084612,217.5968754015208,0,general,CAP
CP,230,3,0,cadre,bac+3,2349,maison,aucune,BAC+5,1,4,208.78646297928987,228.57229403914744,0,general,CAP
CP,231,3,0,employe,bac,2711,logement_social,aucune,BAC,4,2,215.6859209164239,214.44349126786994,1,general,CAP
CP,232,6,1,employe,bac,3120,appartement,deux_parents,BAC+3,5,3,197.27342760968787,216.18134528591696,0,general,CAP
CP,233,5,0,ouvrier,bac,1324,maison,aucune,CAP,3,5,187.30901398388906,192.04063594035503,0,general,CAP
CP,234,2,1,cadre,bac+5,1429,maison,aucune,BAC,4,1,220.3592706983424,238.4337654963353,0,general,BAC
CP,235,6,0,profession_intermediaire,brevet,2378,appartement,aucune,CAP,1,2,174.1217135478413,224.15391103212613,0,general,CAP
CP,236,3,0,ouvrier,brevet,3334,maison,un_parent,BAC,4,4,175.82442079639608,203.00028687867498,0,general,CAP
CP,237,6,0,profession_intermediaire,bac+3,2272,appartement,aucune,BAC+3,2,3,215.72958486022017,212.51713607454136,1,general,CAP
CP,238,3,0,employe,brevet,3447,appartement,aucune,CAP,3,2,203.12576582901912,202.49140441466974,0,general,CAP
CP,239,3,0,ouvrier,bac+3,2167,maison,aucune,BAC+3,4,5,215.48195093545357,225.3564113005693,0,general,BAC
CP,240,5,0,profession_intermediaire,bac,2488,appartement,deux_parents,BAC+5,2,4,205.85572297915272,221.21264230288307,0,general,CAP
CP,241,4,0,employe,bac,3616,logement_social,deux_parents,BAC+3,3,5,213.20291027508767,233.36885964232738,0,general,BAC
CP,242,5,0,profession_intermediaire,brevet,3243,appartement,aucune,BAC,1,4,197.91568352967994,216.6172574082089,0,general,CAP
CP,243,4,0,ouvrier,bac,2037,maison,aucune,BAC+3,3,1,181.0436355106949,218.04319868609645,0,general,CAP
CP,244,4,0,employe,bac+3,2069,appartement,aucune,BAC+3,2,1,212.51194172801206,228.79037605247532,0,general,BAC
CP,245,4,1,ouvrier,bac+3,2951,maison,aucune,BAC,4,1,203.53496694131667,208.98800520971608,0,general,CAP
CP,246,6,0,employe,brevet,4701,maison,deux_parents,BAC+3,1,2,195.96796755812244,233.20968845298,0,general,CAP
CP,247,4,0,employe,bac+5,1928,maison,aucune,CAP,2,2,197.4384837081675,219.17439253689963,0,general,CAP
CP,248,3,1,employe,bac,2179,logement_social,deux_parents,CAP,1,2,211.30507380707508,215.67084949856206,1,general,CAP
CP,249,4,0,cadre,brevet,2137,logement_social,aucune,BAC+3,4,1,235.30621412220538,219.29251849030334,0,general,BAC
CP,250,2,0,profession_intermediaire,bac+5,1318,maison,aucune,BAC+3,5,1,212.8248690033527,220.3405823598509,0,general,CAP
CP,251,6,1,profession_intermediaire,brevet,390,appartement,deux_parents,BAC+3,1,1,194.6873818873635,213.95347592865997,0,general,CAP
CP,252,2,0,cadre,brevet,2034,maison,aucune,CAP,3,2,220.89609644957736,222.60602413204077,0,general,BAC
CP,253,5,0,employe,bac,1549,maison,un_parent,BAC,5,1,208.55398492187922,231.65305021301756,0,general,BAC
CP,254,3,0,ouvrier,bac,2378,logement_social,un_parent,BAC+5,5,5,188.91249871667478,201.42767596449735,0,general,CAP
CP,255,3,0,profession_intermediaire,bac+5,2121,maison,aucune,CAP,4,3,179.3325165832937,228.28599361638894,0,general,CAP
CP,256,5,0,profession_intermediaire,bac+5,1605,logement_social,aucune,BAC+5,3,5,197.10208679646672,210.59613787408546,0,general,CAP
CP,257,2,1,employe,bac+3,2551,appartement,aucune,BAC,5,3,193.1768626212072,212.98539778693979,0,general,CAP
CP,258,5,0,ouvrier,brevet,2217,appartement,aucune,BAC+3,2,5,179.34749241519484,191.55660598690093,0,general,CAP
CP,259,6,0,profession_intermediaire,bac,2379,maison,aucune,CAP,3,5,213.0962692074387,205.39286697509053,0,general,CAP
CP,260,6,0,ouvrier,bac+5,1193,appartement,aucune,BAC+3,5,5,174.91165802776771,197.03341728365365,0,general,CAP
CP,261,4,0,cadre,bac+5,2838,maison,aucune,BAC+5,2,5,216.6035503278759,221.93711881414413,0,general,CAP
CP,262,6,0,cadre,bac+5,2500,logement_social,aucune,CAP,2,3,234.96283783415183,234.6108534711224,0,general,BAC
CP,263,6,0,profession_intermediaire,bac+3,2241,maison,aucune,BAC+5,5,2,201.188757819833,209.3606159949401,0,general,CAP
CP,264,4,0,profession_intermediaire,bac+3,1973,maison,un_parent,BAC,4,5,205.8524502746842,200.99101128545954,0,general,CAP
CP,265,2,0,cadre,bac+3,2439,appartement,un_parent,BAC+3,3,3,226.4040171933401,225.55043289112285,0,general,BAC
CP,266,4,0,ouvrier,bac+3,1855,logement_social,aucune,BAC,4,5,187.4866004133516,201.78545997528767,0,general,CAP
CP,267,5,0,cadre,bac,1945,maison,aucune,BAC+5,4,5,221.53404651739555,238.10069577816873,0,general,BAC
CP,268,3,0,ouvrier,bac+5,2927,logement_social,un_parent,BAC,1,2,187.1760372253212,194.38100036566578,0,general,CAP
CP,269,6,0,profession_intermediaire,bac,1617,logement_social,aucune,BAC+5,2,4,194.3312381679119,220.4752640577196,0,general,CAP
CP,270,2,0,profession_intermediaire,bac,4093,appartement,aucune,BAC,4,5,207.63879667497451,213.7241948953876,0,general,CAP
CP,271,5,0,profession_intermediaire,bac+3,996,logement_social,aucune,CAP,3,3,205.59883936491931,230.38399421729142,0,general,CAP
CP,272,4,1,profession_intermediaire,bac+3,3066,appartement,deux_parents,BAC+5,2,1,219.41257437811453,217.51678415302928,0,general,CAP
CP,273,2,0,profession_intermediaire,brevet,1888,logement_social,aucune,BAC+5,2,2,183.18162654450416,207.9751329001966,0,general,CAP
CP,274,3,0,employe,bac+3,2718,appartement,deux_parents,BAC+3,4,4,215.546436311359,199.46698790569968,0,general,CAP
CP,275,4,0,profession_intermediaire,bac+3,3057,appartement,un_parent,CAP,1,4,217.46668288176724,226.0246692128468,0,general,BAC
CP,276,4,1,profession_intermediaire,brevet,3484,logement_social,aucune,BAC+3,2,2,205.53018450763156,206.0411790275066,0,general,CAP
CP,277,2,0,employe,bac+5,3451,maison,aucune,BAC+5,5,1,226.52163711711538,209.5475440279605,0,general,CAP
CP,278,3,0,profession_intermediaire,bac,2135,maison,aucune,BAC+3,5,1,207.87787061095972,209.93743630553578,0,general,CAP
CP,279,2,0,employe,brevet,1670,maison,aucune,BAC,2,2,227.69953737837497,233.6759952931731,0,general,BAC
CP,280,3,0,profession_intermediaire,bac+3,2442,logement_social,deux_parents,BAC+3,1,4,199.4773751472564,213.51555859905017,0,general,CAP
CP,281,3,0,ouvrier,bac+3,3389,appartement,aucune,BAC+3,3,5,197.0392893723826,227.3641149433488,0,general,CAP
CP,282,3,0,profession_intermediaire,bac,2995,maison,aucune,BAC,5,4,218.791130940805,218.91159769013706,0,general,CAP
CP,283,6,1,profession_intermediaire,brevet,2106,logement_social,un_parent,BAC,3,1,200.98097557665182,221.4680412989724,0,general,CAP
CP,284,5,0,cadre,bac+3,2693,logement_social,aucune,BAC+3,5,5,228.36712682146654,220.22044347734814,0,general,BAC
CP,285,5,0,employe,bac+3,2398,logement_social,un_parent,BAC+5,2,2,191.51930125555722,228.83461980084897,0,general,CAP
CP,286,6,0,cadre,bac+3,3175,maison,aucune,BAC+5,1,5,217.68467189526817,206.70322393599935,0,general,CAP
CP,287,5,0,employe,brevet,3447,appartement,deux_parents,CAP,3,4,194.3742499182443,206.20510055633548,0,general,CAP
CP,288,2,0,profession_intermediaire,bac,2393,maison,deux_parents,BAC+5,3,2,210.16608128814198,197.72119964973666,1,general,CAP
CP,289,3,0,cadre,bac+5,3154,maison,aucune,BAC+5,3,4,220.08187862872697,228.0709828653597,0,general,BAC
CP,290,2,0,profession_intermediaire,bac,2683,appartement,deux_parents,CAP,5,5,197.77776438227139,210.60086902989707,0,general,CAP
CP,291,3,1,cadre,bac,3194,maison,aucune,CAP,1,1,213.78524282082276,221.7274201840143,0,general,CAP
CP,292,4,0,employe,brevet,2015,maison,aucune,BAC,5,1,170.52492906157434,224.20988141088387,0,general,CAP
CP,293,3,0,cadre,bac+3,2713,maison,aucune,BAC+5,5,5,223.1013974520921,230.32160544753742,0,general,BAC
CP,294,4,0,cadre,bac+5,1763,maison,aucune,CAP,3,5,224.18998583404365,222.3085930122616,0,general,BAC
CP,295,2,0,ouvrier,brevet,2238,maison,deux_parents,BAC+3,4,1,181.8582448518867,196.38297011564612,0,general,CAP
CP,296,5,0,employe,bac+3,2647,appartement,aucune,CAP,3,2,199.36356420401512,216.05974145664408,1,general,CAP
CP,297,3,0,employe,bac,1424,maison,aucune,CAP,3,3,214.52854194021555,203.74157448410313,0,general,CAP
CP,298,4,0,employe,brevet,1656,maison,aucune,BAC,3,4,208.81681606847445,184.36813401172486,0,general,CAP
CP,299,6,1,ouvrier,bac+3,2392,maison,aucune,CAP,4,5,209.2308101429731,199.125005245382,1,general,CAP
CP,300,6,0,cadre,bac+5,2727,logement_social,aucune,BAC+5,4,5,237.5587814107717,229.18569315398474,0,general,BAC
CP,301,4,0,profession_intermediaire,bac+5,2534,appartement,aucune,BAC+5,1,1,196.4627643211653,227.411271963478,0,general,CAP
CP,302,3,1,employe,bac+3,2470,maison,aucune,BAC,3,1,210.49851603453843,223.38291319300322,0,general,CAP
CP,303,6,0,cadre,bac+3,2458,appartement,un_parent,CAP,4,2,219.7829963026102,225.85565626850462,0,general,BAC
CP,304,5,0,employe,brevet,2004,appartement,deux_parents,BAC+5,3,1,223.11711122533856,210.04760285355613,0,general,CAP
CP,305,3,0,profession_intermediaire,bac+5,3172,appartement,deux_parents,CAP,2,1,216.05249038414405,222.28692172637247,0,general,CAP
CP,306,2,0,ouvrier,bac+3,2578,logement_social,aucune,BAC+3,4,5,194.2526614837977,208.12571810678344,0,general,CAP
CP,307,5,0,employe,bac+5,2658,maison,aucune,BAC+3,5,5,209.62104442214192,219.3442007761695,0,general,CAP
CP,308,2,0,employe,brevet,1699,maison,aucune,BAC,3,5,209.68004526443087,209.0943155705553,0,general,CAP
CP,309,5,0,ouvrier,bac,1065,maison,aucune,CAP,2,2,176.94518889533472,202.51518724122482,0,general,CAP
CP,310,6,0,employe,bac+3,1743,maison,deux_parents,BAC,3,1,209.63307354776586,223.40386666894264,0,general,CAP
CP,311,5,0,profession_intermediaire,bac,2199,maison,aucune,BAC,4,4,208.8673973723919,207.02539824993133,0,general,CAP
CP,312,3,0,cadre,brevet,2206,logement_social,aucune,BAC+5,3,1,213.16537555414692,229.07040081026435,0,general,BAC
CP,313,3,0,employe,bac,2465,maison,aucune,BAC+5,5,2,188.58086781558077,206.63506772945067,1,general,CAP
CP,314,5,1,ouvrier,bac+3,2121,maison,aucune,BAC+5,4,3,201.1667174746413,198.60470236583336,0,general,CAP
CP,315,4,0,employe,bac+5,1709,appartement,aucune,CAP,2,1,192.196448570477,218.34746570682407,0,general,CAP
CP,316,6,0,profession_intermediaire,bac,1778,maison,aucune,BAC+5,2,2,216.70990649204842,211.2351935215459,0,general,CAP
CP,317,3,0,cadre,bac+3,1816,maison,aucune,BAC+3,1,4,231.6845731614623,227.2763991187038,0,general,BAC
CP,318,4,0,profession_intermediaire,bac+3,2149,maison,deux_parents,BAC+5,2,1,221.5241082269694,236.79668547742008,0,general,BAC
CP,319,4,0,employe,bac,2898,maison,aucune,BAC+3,2,1,209.4126252068046,203.3624715660053,0,general,CAP
CP,320,4,0,ouvrier,brevet,2328,appartement,aucune,BAC,5,3,194.68729406942467,194.91366684530763,1,general,CAP
CP,321,2,0,employe,bac+5,1848,maison,deux_parents,BAC+5,2,1,201.45709739278004,207.53218214458553,0,general,CAP
CP,322,2,1,employe,bac+3,2463,maison,aucune,BAC+5,4,2,227.80885662361266,214.01252880751784,0,general,BAC
CP,323,4,0,employe,brevet,3163,maison,aucune,BAC,4,1,187.29901392174375,213.94406173264028,0,general,CAP
CP,324,5,0,profession_intermediaire,bac,1737,appartement,aucune,CAP,3,5,216.64134884690793,219.16642516229066,1,general,CAP
CP,325,5,1,cadre,bac,3989,maison,aucune,CAP,4,1,198.37525802695225,232.23937378073535,0,general,CAP
CP,326,6,0,employe,bac+3,2545,maison,aucune,CAP,3,1,201.76579949638153,193.00357301059353,0,general,CAP
CP,327,3,0,employe,brevet,3140,maison,aucune,BAC+5,1,4,206.83897936360478,218.3770006442854,0,general,CAP
CP,328,3,0,cadre,bac+3,3438,maison,aucune,BAC,1,5,241.92740045248473,236.7183544645475,1,general,BAC
CP,329,5,0,cadre,bac+5,1998,appartement,un_parent,BAC+5,3,4,224.6450435024627,226.85949401667636,0,general,BAC
CP,330,3,0,ouvrier,brevet,2200,logement_social,un_parent,BAC+3,5,4,178.30435795064278,215.19975214582507,0,general,CAP
CP,331,2,0,employe,bac+3,2142,logement_social,aucune,BAC+3,3,3,200.2212273668013,201.3409149488629,0,general,CAP
CP,332,5,1,ouvrier,bac+3,2543,appartement,aucune,BAC+3,4,1,185.15602013684963,217.65251456486837,0,general,CAP
CP,333,4,0,employe,bac+3,2498,appartement,aucune,CAP,5,1,220.93811029705242,213.48149089063728,0,general,CAP
CP,334,2,0,profession_intermediaire,bac+5,2262,maison,aucune,CAP,1,1,202.79758675627224,192.74989487131955,0,general,CAP
CP,335,6,0,employe,bac,1993,logement_social,un_parent,BAC+3,5,1,206.14375463029342,207.8085662360476,0,general,CAP
CP,336,4,0,employe,bac,2843,maison,aucune,BAC+5,4,5,196.7237154418292,208.1715854085097,0,general,CAP
CP,337,5,0,employe,bac+3,2099,maison,deux_parents,BAC+3,1,1,202.51193200723262,208.64181523974798,0,general,CAP
CP,338,3,0,employe,bac+5,3319,appartement,aucune,CAP,2,4,228.70118744317796,229.54261930259304,0,general,BAC
CP,339,6,0,ouvrier,bac+5,2382,maison,aucune,BAC,2,2,191.78428440703553,199.75795026375033,0,general,CAP
CP,340,6,0,ouvrier,bac+3,2316,logement_social,aucune,BAC,1,4,203.1898709539822,217.82719090111738,1,general,CAP
CP,341,3,0,cadre,brevet,2507,logement_social,aucune,CAP,2,3,218.65066168709393,222.50886372505798,0,general,BAC
CP,342,3,0,employe,bac+5,2288,maison,aucune,BAC+5,4,5,190.8825409708473,212.2245333728146,0,general,CAP
CP,343,3,0,profession_intermediaire,brevet,2615,maison,aucune,CAP,2,2,209.56545472161267,221.68019015536134,0,general,CAP
CP,344,2,0,profession_intermediaire,bac,2879,maison,aucune,BAC,4,3,208.18612374049977,223.99740943109435,0,general,CAP
CP,345,4,0,cadre,bac+3,2843,maison,aucune,BAC+3,5,5,230.5942361992338,240.68793743898544,0,general,BAC
CP,346,5,1,ouvrier,bac+5,2106,appartement,un_parent,BAC+3,1,1,169.9566066068849,212.46090750778492,1,general,CAP
CP,347,4,0,employe,bac+3,1599,appartement,aucune,CAP,1,3,203.81158598589172,223.81261461515314,0,general,CAP
CP,348,4,0,ouvrier,bac,2522,maison,un_parent,BAC+3,4,3,204.06157931845513,202.8771046240527,0,general,CAP
CP,349,4,1,employe,bac+5,1976,maison,aucune,BAC+5,5,5,201.6515624333464,217.45313050266603,0,general,CAP
CP,350,5,0,ouvrier,bac+3,2032,maison,aucune,CAP,2,5,205.45021413770962,191.2194300734071,1,general,CAP
CP,351,5,0,employe,bac+3,2357,maison,un_parent,BAC,3,1,199.96243899570825,216.38102312604178,0,general,CAP
CP,352,4,0,cadre,brevet,1365,logement_social,un_parent,CAP,3,2,223.56825929691595,227.8731189040855,1,general,BAC
CP,353,5,0,profession_intermediaire,bac+3,1866,appartement,aucune,CAP,1,1,204.87616355452772,210.0220364886073,0,general,CAP
CP,354,3,0,employe,bac,2118,logement_social,aucune,BAC+5,1,2,198.2529302604744,198.57916120836924,0,general,CAP
CP,355,4,0,ouvrier,bac+5,3089,appartement,aucune,BAC+5,5,5,192.6489279813703,194.03521564713904,0,general,CAP
CP,356,5,0,cadre,bac,1711,maison,aucune,BAC+3,4,1,201.48680860457705,216.95438499952246,0,general,CAP
CP,357,3,0,profession_intermediaire,brevet,3635,logement_social,aucune,BAC,1,4,216.34820715984714,198.93839316969073,1,general,CAP
CP,358,2,0,employe,bac+3,3043,maison,aucune,BAC+5,4,3,223.90187687104032,216.54921039520417,0,general,BAC
CP,359,4,0,profession_intermediaire,bac+3,3261,logement_social,un_parent,BAC,2,1,188.508504329776,218.00669482831287,0,general,CAP
CP,360,5,0,profession_intermediaire,brevet,3082,maison,aucune,BAC+5,2,5,206.22505537913054,214.59150188189867,0,general,CAP
CP,361,2,0,cadre,bac+3,3311,maison,aucune,CAP,1,2,223.5766687312391,256.73259407189175,0,general,BAC+3
CP,362,2,0,ouvrier,bac,3343,appartement,aucune,BAC+5,2,3,176.46231268927693,189.59130156543537,0,general,CAP
CP,363,5,0,ouvrier,bac,1080,appartement,aucune,BAC+3,4,3,169.8820630697465,206.40862330511737,0,general,CAP
CP,364,5,1,ouvrier,bac,2141,maison,deux_parents,BAC,1,4,195.98459826632677,216.01232789086959,1,general,CAP
CP,365,6,0,profession_intermediaire,brevet,2938,logement_social,un_parent,BAC,2,3,203.37399248570233,199.29684932626787,0,general,CAP
CP,366,2,0,profession_intermediaire,bac+5,3245,logement_social,aucune,BAC,3,3,213.89871359983715,239.2936481002777,0,general,BAC
CP,367,5,0,employe,bac+3,3082,logement_social,aucune,BAC+5,1,4,214.31274042518714,228.89049540487886,0,general,BAC
CP,368,6,1,employe,brevet,2584,maison,aucune,BAC,3,3,199.5435790614498,217.94511201202326,0,general,CAP
CP,369,4,0,employe,brevet,2119,maison,aucune,BAC+3,5,2,197.91037621053212,224.86801063647317,0,general,CAP
CP,370,3,0,ouvrier,brevet,3986,maison,aucune,BAC+3,4,2,189.5637864443794,188.90242137911468,0,general,CAP
CP,371,6,0,cadre,brevet,3173,logement_social,aucune,BAC+3,2,2,238.2613603984588,220.133869931928,0,general,BAC
CP,372,5,0,ouvrier,brevet,2912,logement_social,un_parent,BAC+3,4,4,177.61031401473082,203.90161382306863,0,general,CAP
CP,373,5,0,employe,bac,2019,logement_social,aucune,CAP,5,3,209.53945773500118,213.63769169610322,0,general,CAP
CP,374,2,1,cadre,bac+3,2343,maison,deux_parents,BAC+5,5,1,217.3710401597771,221.20613840204487,0,general,CAP
CP,375,4,0,profession_intermediaire,bac+5,2384,appartement,deux_parents,BAC+3,1,3,180.66442258967,220.24043861014349,0,general,CAP
CP,376,4,1,employe,brevet,2533,maison,deux_parents,CAP,1,2,210.7306531691254,207.09338142752054,0,general,CAP
CP,377,4,0,cadre,bac+5,2056,maison,un_parent,CAP,5,2,224.06938044976454,228.89635059410097,0,general,BAC
CP,378,6,0,profession_intermediaire,bac,2557,maison,aucune,BAC+3,3,4,201.9243525974577,226.39880856184442,0,general,CAP
CP,379,3,0,ouvrier,bac,4065,logement_social,aucune,BAC+5,4,3,191.67350419934297,196.83519121479287,0,general,CAP
CP,380,6,0,ouvrier,bac+5,2784,appartement,aucune,BAC,5,4,179.54635852659948,190.04060596043774,0,general,CAP
CP,381,3,0,ouvrier,brevet,423,appartement,aucune,BAC+3,2,4,200.839969049244,192.74975644322512,0,general,CAP
CP,382,2,0,cadre,brevet,2775,maison,aucune,BAC,3,5,224.4000263251978,228.08525188422524,0,general,BAC
CP,383,5,0,ouvrier,bac+3,3488,appartement,aucune,CAP,4,1,194.42095513669685,194.7245311815383,0,general,CAP
CP,384,3,0,profession_intermediaire,brevet,2528,appartement,un_parent,BAC+5,3,3,203.82461102331408,202.64266173501414,0,general,CAP
CP,385,3,0,cadre,brevet,2292,appartement,deux_parents,BAC+3,5,4,220.00947953037297,206.2209899869113,0,general,CAP
CP,386,4,0,cadre,bac+5,2255,appartement,aucune,CAP,4,5,228.08820037401054,240.82809957057142,0,general,BAC
CP,387,6,0,employe,bac+5,3781,appartement,aucune,CAP,1,4,216.83739397474528,214.66757478220768,0,general,CAP
CP,388,2,0,profession_intermediaire,bac+3,3004,appartement,aucune,BAC+3,4,5,206.94066592425767,211.32409577295022,0,general,CAP
CP,389,4,0,cadre,brevet,2236,appartement,un_parent,BAC+3,1,5,234.6636684198112,239.61255506090097,0,general,BAC
CP,390,4,0,cadre,brevet,3436,maison,aucune,BAC+5,1,2,225.31800788902774,206.5744733686379,0,general,CAP
CP,391,3,1,employe,bac+5,2128,appartement,aucune,CAP,2,3,221.03658635794915,211.11325103593325,0,general,CAP
CP,392,6,1,cadre,bac+3,1692,appartement,aucune,BAC+3,2,3,210.12524038743493,220.93560294517673,0,general,CAP
CP,393,2,0,ouvrier,bac,3089,logement_social,deux_parents,BAC+5,2,1,161.93734079357301,197.02232911564028,0,general,CAP
CP,394,5,0,cadre,bac,2724,maison,deux_parents,BAC,3,3,215.47034519181724,229.12602419088813,0,general,BAC
CP,395,5,0,employe,bac,2834,maison,deux_parents,BAC+3,4,4,188.0090081085942,201.28081595740147,0,general,CAP
CP,396,2,0,cadre,bac+3,4436,appartement,aucune,BAC+3,1,4,217.28734737984024,243.09179354938098,0,general,BAC
CP,397,4,0,employe,bac+3,2059,maison,aucune,BAC,5,4,191.82261700804142,216.2975192352012,0,general,CAP
CP,398,5,1,employe,brevet,2242,maison,aucune,CAP,3,1,204.63683481555452,221.37061980457673,1,general,CAP
CP,399,5,1,profession_intermediaire,bac+3,3295,appartement,aucune,BAC+5,3,1,202.9246393029156,203.77808422580242,1,general,CAP
